6.4468 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
6.6970 	EXP 	New trial (rep=0, index=0): {'ItemText': 'Linda is 31 years old, single, outspoken, and very bright. She majored in\nphilosophy. As a student, she was deeply concerned with issues of discrimination and social\njustice, and also participated in anti-nuclear demonstrations.', 'Question': 'Which is more probable:', 'Option1': 'Linda is a bank teller.', 'Option2': 'Linda is a bank teller who is also\ninvolved in the feminist movement.', 'Framing': 1}
6.7194 	DATA 	Keypress: space
6.7703 	EXP 	text_4: autoDraw = False
6.7703 	EXP 	text: height = 0.04
6.7703 	EXP 	text: height = 0.04
6.7703 	EXP 	text: height = 0.04
6.7703 	EXP 	text: text = 'Linda is 31 years old, single, outspoken, and very bright. She majored in\nphilosophy. As a student, she was deeply concerned with issues of discrimination and social\njustice, and also participated in anti-nuclear demonstrations.'
6.7703 	EXP 	text_2: height = 0.04
6.7703 	EXP 	text_2: height = 0.04
6.7703 	EXP 	text_2: height = 0.04
6.7703 	EXP 	text_2: text = 'Which is more probable:'
6.7703 	EXP 	text: autoDraw = True
6.7703 	EXP 	text_2: autoDraw = True
10.5616 	DATA 	Mouse: Left button down, pos=(551,268)
10.5744 	EXP 	New trial (rep=0, index=1): {'ItemText': 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that if 1 million people take the vaccine, 1,000 of those people will\nstill die from the disease.', 'Question': 'Would you take the vaccine, if given the opportunity?', 'Option1': 'YES', 'Option2': 'NO', 'Framing': 1}
10.6147 	EXP 	text: autoDraw = False
10.6147 	EXP 	text_2: autoDraw = False
10.6147 	EXP 	text: height = 0.04
10.6147 	EXP 	text: height = 0.04
10.6147 	EXP 	text: height = 0.04
10.6147 	EXP 	text: text = 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that if 1 million people take the vaccine, 1,000 of those people will\nstill die from the disease.'
10.6147 	EXP 	text_2: height = 0.04
10.6147 	EXP 	text_2: height = 0.04
10.6147 	EXP 	text_2: height = 0.04
10.6147 	EXP 	text_2: text = 'Would you take the vaccine, if given the opportunity?'
10.6147 	EXP 	text: autoDraw = True
10.6147 	EXP 	text_2: autoDraw = True
10.7062 	DATA 	Mouse:  Left button up, pos=(551,268)
11.5943 	DATA 	Mouse: Left button down, pos=(903,290)
11.6077 	EXP 	New trial (rep=0, index=2): {'ItemText': 'At a fundraiser, you are presented with two options for a raffle ticket. For Option A,\nyou are guaranteed to win a gift card to a random restaurant valued at $5. For Option B, you\nhave a 20% chance to win a gift card to a random restaurant valued at $25.', 'Question': 'Which option would you select?', 'Option1': 'OPTION A', 'Option2': 'OPTION B', 'Framing': 1}
11.6502 	EXP 	text: autoDraw = False
11.6502 	EXP 	text_2: autoDraw = False
11.6502 	EXP 	text: height = 0.04
11.6502 	EXP 	text: height = 0.04
11.6502 	EXP 	text: height = 0.04
11.6502 	EXP 	text: text = 'At a fundraiser, you are presented with two options for a raffle ticket. For Option A,\nyou are guaranteed to win a gift card to a random restaurant valued at $5. For Option B, you\nhave a 20% chance to win a gift card to a random restaurant valued at $25.'
11.6502 	EXP 	text_2: height = 0.04
11.6502 	EXP 	text_2: height = 0.04
11.6502 	EXP 	text_2: height = 0.04
11.6502 	EXP 	text_2: text = 'Which option would you select?'
11.6502 	EXP 	text: autoDraw = True
11.6502 	EXP 	text_2: autoDraw = True
11.6953 	DATA 	Mouse:  Left button up, pos=(903,290)
12.4225 	DATA 	Mouse: Left button down, pos=(539,294)
12.4408 	EXP 	New trial (rep=0, index=3): {'ItemText': 'A random sample of 100 lawyers and engineers is taken. The sample ends up\ncomprising 70 lawyers and 30 engineers. From this sample, one person is interviewed. He is a\n30-year-old man of high ability and high motivation. He promises to be quite successful in his\nfield. He is well liked by colleagues.', 'Question': 'Which profession do you think the man is?', 'Option1': 'ENGINEER', 'Option2': 'LAWYER', 'Framing': 1}
12.4834 	EXP 	text: autoDraw = False
12.4834 	EXP 	text_2: autoDraw = False
12.4834 	EXP 	text: height = 0.04
12.4834 	EXP 	text: height = 0.04
12.4834 	EXP 	text: height = 0.04
12.4834 	EXP 	text: text = 'A random sample of 100 lawyers and engineers is taken. The sample ends up\ncomprising 70 lawyers and 30 engineers. From this sample, one person is interviewed. He is a\n30-year-old man of high ability and high motivation. He promises to be quite successful in his\nfield. He is well liked by colleagues.'
12.4834 	EXP 	text_2: height = 0.04
12.4834 	EXP 	text_2: height = 0.04
12.4834 	EXP 	text_2: height = 0.04
12.4834 	EXP 	text_2: text = 'Which profession do you think the man is?'
12.4834 	EXP 	text: autoDraw = True
12.4834 	EXP 	text_2: autoDraw = True
12.5230 	DATA 	Mouse:  Left button up, pos=(539,294)
13.4114 	DATA 	Mouse: Left button down, pos=(903,264)
13.4240 	EXP 	New trial (rep=0, index=4): {'ItemText': 'You are deciding between buying two cars, Car A and Car B. On a car review\nwebsite, you find that the average of 1,000 ratings for Car A is a 4.95/5.0 and the average rating\nfor Car B is 3.70/5.0.', 'Question': 'Which car would you decide to purchase?', 'Option1': 'CAR A', 'Option2': 'CAR B', 'Framing': 1}
13.4579 	EXP 	text: autoDraw = False
13.4579 	EXP 	text_2: autoDraw = False
13.4579 	EXP 	text: height = 0.04
13.4579 	EXP 	text: height = 0.04
13.4579 	EXP 	text: height = 0.04
13.4579 	EXP 	text: text = 'You are deciding between buying two cars, Car A and Car B. On a car review\nwebsite, you find that the average of 1,000 ratings for Car A is a 4.95/5.0 and the average rating\nfor Car B is 3.70/5.0.'
13.4579 	EXP 	text_2: height = 0.04
13.4579 	EXP 	text_2: height = 0.04
13.4579 	EXP 	text_2: height = 0.04
13.4579 	EXP 	text_2: text = 'Which car would you decide to purchase?'
13.4579 	EXP 	text: autoDraw = True
13.4579 	EXP 	text_2: autoDraw = True
13.5395 	DATA 	Mouse:  Left button up, pos=(903,264)
14.5116 	DATA 	Mouse: Left button down, pos=(903,264)
14.5385 	EXP 	text: autoDraw = False
14.5385 	EXP 	text_2: autoDraw = False
14.5385 	EXP 	text_5: autoDraw = True
14.5901 	DATA 	Mouse:  Left button up, pos=(903,264)
18.5389 	EXP 	text_5: autoDraw = False
18.5389 	EXP 	text_5: autoDraw = False
18.5390 	EXP 	Framing_HieuLe: status = STOPPED
18.5716 	EXP 	window1: mouseVisible = True
