7.6454 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
11.7253 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0.  , 0.25]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.7254 	EXP 	window1: mouseVisible = True
11.7266 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0.  , 0.02]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.7268 	EXP 	window1: mouseVisible = True
11.7338 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0331 	EXP 	text_3: autoDraw = True
1.2528 	DATA 	Keypress: space
1.2585 	EXP 	text_3: autoDraw = False
1.2585 	EXP 	text_4: autoDraw = True
2.1553 	EXP 	Imported lists.xlsx as conditions, 2 conditions, 1 params
2.1563 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
2.1565 	EXP 	New trial (rep=0, index=0): {'listName': 'framing2.xlsx'}
2.1630 	EXP 	Imported framing2.xlsx as conditions, 5 conditions, 5 params
2.1634 	EXP 	Created sequence: random, trialTypes=5, nReps=1, seed=None
2.1636 	EXP 	New trial (rep=0, index=0): {'ItemText': 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that 99.9% of people who take vaccine will not die from the disease.', 'Question': 'Would you take the vaccine, if given the opportunity?', 'Option1': 'YES', 'Option2': 'NO', 'Framing': 2}
2.1794 	DATA 	Keypress: space
2.2273 	EXP 	text_4: autoDraw = False
2.2273 	EXP 	text: height = 0.04
2.2273 	EXP 	text: height = 0.04
2.2273 	EXP 	text: height = 0.04
2.2273 	EXP 	text: text = 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that 99.9% of people who take vaccine will not die from the disease.'
2.2273 	EXP 	text_2: height = 0.04
2.2273 	EXP 	text_2: height = 0.04
2.2273 	EXP 	text_2: height = 0.04
2.2273 	EXP 	text_2: text = 'Would you take the vaccine, if given the opportunity?'
2.2273 	EXP 	text: autoDraw = True
2.2273 	EXP 	text_2: autoDraw = True
3.1983 	DATA 	Mouse: Left button down, pos=(851,298)
3.2012 	EXP 	New trial (rep=0, index=1): {'ItemText': 'At a fundraiser, you are presented with two options for a raffle ticket. For Option A,\nyou are guaranteed to win a gift card to a random restaurant valued at $50. For Option B, you\nhave a 20% chance to win a gift card to a random restaurant valued at $250.', 'Question': 'Which option would you select?', 'Option1': 'OPTION A', 'Option2': 'OPTION B', 'Framing': 2}
3.2429 	EXP 	text: autoDraw = False
3.2429 	EXP 	text_2: autoDraw = False
3.2429 	EXP 	text: height = 0.04
3.2429 	EXP 	text: height = 0.04
3.2429 	EXP 	text: height = 0.04
3.2429 	EXP 	text: text = 'At a fundraiser, you are presented with two options for a raffle ticket. For Option A,\nyou are guaranteed to win a gift card to a random restaurant valued at $50. For Option B, you\nhave a 20% chance to win a gift card to a random restaurant valued at $250.'
3.2429 	EXP 	text_2: height = 0.04
3.2429 	EXP 	text_2: height = 0.04
3.2429 	EXP 	text_2: height = 0.04
3.2429 	EXP 	text_2: text = 'Which option would you select?'
3.2429 	EXP 	text: autoDraw = True
3.2429 	EXP 	text_2: autoDraw = True
3.3211 	DATA 	Mouse:  Left button up, pos=(851,298)
3.8209 	DATA 	Mouse: Left button down, pos=(579,284)
3.8319 	EXP 	New trial (rep=0, index=2): {'ItemText': 'You are deciding between buying two cars, Car A and Car B. On a car review\nwebsite, you find that the average of 1,000 ratings for Car A is a 4.95/5.0 and the average rating\nfor Car B is 3.70/5.0. Your neighbor recently purchased Car B and found that it is excellent, and\nshe would recommend purchasing it.', 'Question': 'Which car would you decide to purchase?', 'Option1': 'CAR A', 'Option2': 'CAR B', 'Framing': 2}
3.8717 	EXP 	text: autoDraw = False
3.8717 	EXP 	text_2: autoDraw = False
3.8717 	EXP 	text: height = 0.04
3.8717 	EXP 	text: height = 0.04
3.8717 	EXP 	text: height = 0.04
3.8717 	EXP 	text: text = 'You are deciding between buying two cars, Car A and Car B. On a car review\nwebsite, you find that the average of 1,000 ratings for Car A is a 4.95/5.0 and the average rating\nfor Car B is 3.70/5.0. Your neighbor recently purchased Car B and found that it is excellent, and\nshe would recommend purchasing it.'
3.8717 	EXP 	text_2: height = 0.04
3.8717 	EXP 	text_2: height = 0.04
3.8717 	EXP 	text_2: height = 0.04
3.8717 	EXP 	text_2: text = 'Which car would you decide to purchase?'
3.8717 	EXP 	text: autoDraw = True
3.8717 	EXP 	text_2: autoDraw = True
3.8986 	DATA 	Mouse:  Left button up, pos=(579,284)
4.4536 	DATA 	Mouse: Left button down, pos=(908,263)
4.4663 	EXP 	New trial (rep=0, index=3): {'ItemText': 'A random sample of 100 lawyers and engineers is taken. The sample ends up\ncomprising 70 engineers and 30 lawyers. From this sample, one person is interviewed. He is a\n30-year-old man of high ability and high motivation. He promises to be quite successful in his\nfield. He is well liked by colleagues.', 'Question': 'Which profession do you think the man is?', 'Option1': 'ENGINEER', 'Option2': 'LAWYER', 'Framing': 2}
4.5082 	EXP 	text: autoDraw = False
4.5082 	EXP 	text_2: autoDraw = False
4.5082 	EXP 	text: height = 0.04
4.5082 	EXP 	text: height = 0.04
4.5082 	EXP 	text: height = 0.04
4.5082 	EXP 	text: text = 'A random sample of 100 lawyers and engineers is taken. The sample ends up\ncomprising 70 engineers and 30 lawyers. From this sample, one person is interviewed. He is a\n30-year-old man of high ability and high motivation. He promises to be quite successful in his\nfield. He is well liked by colleagues.'
4.5082 	EXP 	text_2: height = 0.04
4.5082 	EXP 	text_2: height = 0.04
4.5082 	EXP 	text_2: height = 0.04
4.5082 	EXP 	text_2: text = 'Which profession do you think the man is?'
4.5082 	EXP 	text: autoDraw = True
4.5082 	EXP 	text_2: autoDraw = True
4.5322 	DATA 	Mouse:  Left button up, pos=(908,263)
5.0483 	DATA 	Mouse: Left button down, pos=(539,280)
5.0658 	EXP 	New trial (rep=0, index=4): {'ItemText': 'Linda is 31 years old, single, outspoken, and very bright. She majored in economics.\nAs a student, she was deeply concerned with issues of individual liberty, low taxes, and also\nparticipated in “small government” demonstrations. Which is more probable?', 'Question': 'Which is more probable:', 'Option1': 'Linda is a bank teller.', 'Option2': 'Linda is a bank teller who is also\ninvolved in the feminist movement.', 'Framing': 2}
5.1184 	EXP 	text: autoDraw = False
5.1184 	EXP 	text_2: autoDraw = False
5.1184 	EXP 	text: height = 0.04
5.1184 	EXP 	text: height = 0.04
5.1184 	EXP 	text: height = 0.04
5.1184 	EXP 	text: text = 'Linda is 31 years old, single, outspoken, and very bright. She majored in economics.\nAs a student, she was deeply concerned with issues of individual liberty, low taxes, and also\nparticipated in “small government” demonstrations. Which is more probable?'
5.1184 	EXP 	text_2: height = 0.04
5.1184 	EXP 	text_2: height = 0.04
5.1184 	EXP 	text_2: height = 0.04
5.1184 	EXP 	text_2: text = 'Which is more probable:'
5.1184 	EXP 	text: autoDraw = True
5.1184 	EXP 	text_2: autoDraw = True
5.1702 	DATA 	Mouse:  Left button up, pos=(539,280)
5.6868 	DATA 	Mouse: Left button down, pos=(904,281)
5.7139 	EXP 	text: autoDraw = False
5.7139 	EXP 	text_2: autoDraw = False
5.7139 	EXP 	text_5: autoDraw = True
5.7989 	DATA 	Mouse:  Left button up, pos=(904,281)
9.7150 	EXP 	text_5: autoDraw = False
9.7150 	EXP 	text_5: autoDraw = False
9.7151 	EXP 	Framing_HieuLe: status = STOPPED
9.7559 	EXP 	window1: mouseVisible = True
