8.3396 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
4.6635 	EXP 	text: text = 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that if 1 million people take the vaccine, 1,000 of those people will\nstill die from the disease.'
4.6635 	EXP 	text_2: height = 0.03
4.6635 	EXP 	text_2: height = 0.03
4.6635 	EXP 	text_2: height = 0.03
4.6635 	EXP 	text_2: text = 'Would you take the vaccine, if given the opportunity?'
4.6635 	EXP 	text: autoDraw = True
4.6635 	EXP 	text_2: autoDraw = True
4.7224 	DATA 	Mouse:  Left button up, pos=(574,309)
16.1228 	DATA 	Keypress: escape
16.1565 	EXP 	Framing_HieuLe: status = STOPPED
16.1717 	EXP 	text: autoDraw = False
16.1717 	EXP 	text_2: autoDraw = False
16.1717 	EXP 	Framing_HieuLe: status = STOPPED
16.2029 	EXP 	window1: mouseVisible = True
