8.6436 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
12.5689 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0181 	EXP 	text_3: autoDraw = True
1.1485 	DATA 	Keypress: space
1.1541 	EXP 	text_3: autoDraw = False
1.1541 	EXP 	text_4: autoDraw = True
1.8477 	EXP 	Imported lists.xlsx as conditions, 2 conditions, 1 params
1.8484 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
1.8486 	EXP 	New trial (rep=0, index=0): {'listName': 'framing1.xlsx'}
1.8546 	EXP 	Imported framing1.xlsx as conditions, 5 conditions, 5 params
1.8550 	EXP 	Created sequence: random, trialTypes=5, nReps=1, seed=None
1.8552 	EXP 	New trial (rep=0, index=0): {'ItemText': 'Linda is 31 years old, single, outspoken, and very bright. She majored in\nphilosophy. As a student, she was deeply concerned with issues of discrimination and social\njustice, and also participated in anti-nuclear demonstrations.', 'Question': 'Which is more probable:', 'Option1': 'Linda is a bank teller.', 'Option2': 'Linda is a bank teller who is also\ninvolved in the feminist movement.', 'Framing': 1}
1.8753 	DATA 	Keypress: space
1.9258 	EXP 	text_4: autoDraw = False
1.9258 	EXP 	text: height = 0.04
1.9258 	EXP 	text: height = 0.04
1.9258 	EXP 	text: height = 0.04
1.9258 	EXP 	text: text = 'Linda is 31 years old, single, outspoken, and very bright. She majored in\nphilosophy. As a student, she was deeply concerned with issues of discrimination and social\njustice, and also participated in anti-nuclear demonstrations.'
1.9258 	EXP 	text_2: height = 0.04
1.9258 	EXP 	text_2: height = 0.04
1.9258 	EXP 	text_2: height = 0.04
1.9258 	EXP 	text_2: text = 'Which is more probable:'
1.9258 	EXP 	text: autoDraw = True
1.9258 	EXP 	text_2: autoDraw = True
8.7743 	DATA 	Mouse: Left button down, pos=(550,269)
8.7921 	EXP 	New trial (rep=0, index=1): {'ItemText': 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that if 1 million people take the vaccine, 1,000 of those people will\nstill die from the disease.', 'Question': 'Would you take the vaccine, if given the opportunity?', 'Option1': 'YES', 'Option2': 'NO', 'Framing': 1}
8.8324 	EXP 	text: autoDraw = False
8.8324 	EXP 	text_2: autoDraw = False
8.8324 	EXP 	text: height = 0.04
8.8324 	EXP 	text: height = 0.04
8.8324 	EXP 	text: height = 0.04
8.8324 	EXP 	text: text = 'A new vaccine is available for a deadly new disease that is sweeping across the\nworld. Scientists estimate that if 1 million people take the vaccine, 1,000 of those people will\nstill die from the disease.'
8.8324 	EXP 	text_2: height = 0.04
8.8324 	EXP 	text_2: height = 0.04
8.8324 	EXP 	text_2: height = 0.04
8.8324 	EXP 	text_2: text = 'Would you take the vaccine, if given the opportunity?'
8.8324 	EXP 	text: autoDraw = True
8.8324 	EXP 	text_2: autoDraw = True
8.9133 	DATA 	Mouse:  Left button up, pos=(550,269)
9.1241 	DATA 	Mouse: Left button down, pos=(550,270)
9.1419 	EXP 	New trial (rep=0, index=2): {'ItemText': 'You are deciding between buying two cars, Car A and Car B. On a car review\nwebsite, you find that the average of 1,000 ratings for Car A is a 4.95/5.0 and the average rating\nfor Car B is 3.70/5.0.', 'Question': 'Which car would you decide to purchase?', 'Option1': 'CAR A', 'Option2': 'CAR B', 'Framing': 1}
9.1842 	EXP 	text: autoDraw = False
9.1842 	EXP 	text_2: autoDraw = False
9.1842 	EXP 	text: height = 0.04
9.1842 	EXP 	text: height = 0.04
9.1842 	EXP 	text: height = 0.04
9.1842 	EXP 	text: text = 'You are deciding between buying two cars, Car A and Car B. On a car review\nwebsite, you find that the average of 1,000 ratings for Car A is a 4.95/5.0 and the average rating\nfor Car B is 3.70/5.0.'
9.1842 	EXP 	text_2: height = 0.04
9.1842 	EXP 	text_2: height = 0.04
9.1842 	EXP 	text_2: height = 0.04
9.1842 	EXP 	text_2: text = 'Which car would you decide to purchase?'
9.1842 	EXP 	text: autoDraw = True
9.1842 	EXP 	text_2: autoDraw = True
9.1914 	DATA 	Mouse:  Left button up, pos=(550,270)
9.3242 	DATA 	Mouse: Left button down, pos=(550,270)
9.3421 	EXP 	New trial (rep=0, index=3): {'ItemText': 'At a fundraiser, you are presented with two options for a raffle ticket. For Option A,\nyou are guaranteed to win a gift card to a random restaurant valued at $5. For Option B, you\nhave a 20% chance to win a gift card to a random restaurant valued at $25.', 'Question': 'Which option would you select?', 'Option1': 'OPTION A', 'Option2': 'OPTION B', 'Framing': 1}
9.3773 	EXP 	text: autoDraw = False
9.3773 	EXP 	text_2: autoDraw = False
9.3773 	EXP 	text: height = 0.04
9.3773 	EXP 	text: height = 0.04
9.3773 	EXP 	text: height = 0.04
9.3773 	EXP 	text: text = 'At a fundraiser, you are presented with two options for a raffle ticket. For Option A,\nyou are guaranteed to win a gift card to a random restaurant valued at $5. For Option B, you\nhave a 20% chance to win a gift card to a random restaurant valued at $25.'
9.3773 	EXP 	text_2: height = 0.04
9.3773 	EXP 	text_2: height = 0.04
9.3773 	EXP 	text_2: height = 0.04
9.3773 	EXP 	text_2: text = 'Which option would you select?'
9.3773 	EXP 	text: autoDraw = True
9.3773 	EXP 	text_2: autoDraw = True
9.3909 	DATA 	Mouse:  Left button up, pos=(550,270)
9.5300 	DATA 	Mouse: Left button down, pos=(550,270)
9.5418 	EXP 	New trial (rep=0, index=4): {'ItemText': 'A random sample of 100 lawyers and engineers is taken. The sample ends up\ncomprising 70 lawyers and 30 engineers. From this sample, one person is interviewed. He is a\n30-year-old man of high ability and high motivation. He promises to be quite successful in his\nfield. He is well liked by colleagues.', 'Question': 'Which profession do you think the man is?', 'Option1': 'ENGINEER', 'Option2': 'LAWYER', 'Framing': 1}
9.5825 	EXP 	text: autoDraw = False
9.5825 	EXP 	text_2: autoDraw = False
9.5825 	EXP 	text: height = 0.04
9.5825 	EXP 	text: height = 0.04
9.5825 	EXP 	text: height = 0.04
9.5825 	EXP 	text: text = 'A random sample of 100 lawyers and engineers is taken. The sample ends up\ncomprising 70 lawyers and 30 engineers. From this sample, one person is interviewed. He is a\n30-year-old man of high ability and high motivation. He promises to be quite successful in his\nfield. He is well liked by colleagues.'
9.5825 	EXP 	text_2: height = 0.04
9.5825 	EXP 	text_2: height = 0.04
9.5825 	EXP 	text_2: height = 0.04
9.5825 	EXP 	text_2: text = 'Which profession do you think the man is?'
9.5825 	EXP 	text: autoDraw = True
9.5825 	EXP 	text_2: autoDraw = True
9.6076 	DATA 	Mouse:  Left button up, pos=(550,270)
9.7579 	DATA 	Mouse: Left button down, pos=(550,270)
9.7741 	EXP 	text: autoDraw = False
9.7741 	EXP 	text_2: autoDraw = False
9.7741 	EXP 	text_5: autoDraw = True
9.8422 	DATA 	Mouse:  Left button up, pos=(550,270)
11.0026 	DATA 	Keypress: escape
11.0741 	EXP 	Framing_HieuLe: status = STOPPED
11.0903 	EXP 	text_5: autoDraw = False
11.0904 	EXP 	Framing_HieuLe: status = STOPPED
11.1199 	EXP 	window1: mouseVisible = True
